12000;15.05.2024;16:50;онлайн;Цифровые коммуникации;практика;https://teams.microsoft.com/l/team/19%3aPRH6Jf_VUoImvmu84s8RnQXiv0xqnL3D0GNl50S_xFE1%40thread.tacv2/conversations?groupId=8db1adf0-dce3-4331-b14e-694dca7e4fc8&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Парфилова Р.Р.;ЭУП
12000;16.05.2024;18:25;онлайн;Теория отраслевых рынков;практика;https://teams.microsoft.com/l/team/19%3a8-gs0MBOvgaLhKGJwSvyfYeUa2AtMlMLAaMcSL39JLs1%40thread.tacv2/conversations?groupId=547f8d3b-c6d3-4721-827f-a601beb744c4&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Басырова Э.И.;ЭУП
12000;16.05.2024;20:00;онлайн;Теория отраслевых рынков;практика;https://teams.microsoft.com/l/team/19%3a8-gs0MBOvgaLhKGJwSvyfYeUa2AtMlMLAaMcSL39JLs1%40thread.tacv2/conversations?groupId=547f8d3b-c6d3-4721-827f-a601beb744c4&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Басырова Э.И.;ЭУП
12000;21.05.2024;16:50;онлайн;Статистические методы обработки данных;лекция;https://teams.microsoft.com/l/team/19%3aTKt6Llm-FeaKET54mBlqWX5ywfPJYHAY_okgCdXuZKs1%40thread.tacv2/conversations?groupId=1fbb303e-3f7e-4660-8c91-7429fec3d377&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Ст. преподаватель;Чугунов К.В.;ЭТиУР
12000;21.05.2024;18:25;онлайн;Статистические методы обработки данных;практика;https://teams.microsoft.com/l/team/19%3aTKt6Llm-FeaKET54mBlqWX5ywfPJYHAY_okgCdXuZKs1%40thread.tacv2/conversations?groupId=1fbb303e-3f7e-4660-8c91-7429fec3d377&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Ст. преподаватель;Чугунов К.В.;ЭТиУР
12000;22.05.2024;16:50;онлайн;Теория отраслевых рынков;практика;https://teams.microsoft.com/l/team/19%3a8-gs0MBOvgaLhKGJwSvyfYeUa2AtMlMLAaMcSL39JLs1%40thread.tacv2/conversations?groupId=547f8d3b-c6d3-4721-827f-a601beb744c4&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Басырова Э.И.;ЭУП
12000;22.05.2024;18:25;онлайн;Социологические исследования;лекция;https://teams.microsoft.com/l/team/19%3aQ2vi9DDuoTZ3Gxdvx8u5B4Is2U3iRyjK62WZP50lKGw1%40thread.tacv2/conversations?groupId=de51dc53-b63d-4c20-a347-f99a25f871a9&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Ахметгалиева А.Р.;СПиМ
12000;28.05.2024;16:50;онлайн;Статистические методы обработки данных;лекция;https://teams.microsoft.com/l/team/19%3aTKt6Llm-FeaKET54mBlqWX5ywfPJYHAY_okgCdXuZKs1%40thread.tacv2/conversations?groupId=1fbb303e-3f7e-4660-8c91-7429fec3d377&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Ст. преподаватель;Чугунов К.В.;ЭТиУР
12000;28.05.2024;18:25;онлайн;Статистические методы обработки данных;практика;https://teams.microsoft.com/l/team/19%3aTKt6Llm-FeaKET54mBlqWX5ywfPJYHAY_okgCdXuZKs1%40thread.tacv2/conversations?groupId=1fbb303e-3f7e-4660-8c91-7429fec3d377&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Ст. преподаватель;Чугунов К.В.;ЭТиУР
12000;04.06.2024;16:50;онлайн;Статистические методы обработки данных;практика;https://teams.microsoft.com/l/team/19%3aTKt6Llm-FeaKET54mBlqWX5ywfPJYHAY_okgCdXuZKs1%40thread.tacv2/conversations?groupId=1fbb303e-3f7e-4660-8c91-7429fec3d377&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Ст. преподаватель;Чугунов К.В.;ЭТиУР
12000;04.06.2024;18:25;онлайн;Статистические методы обработки данных;практика;https://teams.microsoft.com/l/team/19%3aTKt6Llm-FeaKET54mBlqWX5ywfPJYHAY_okgCdXuZKs1%40thread.tacv2/conversations?groupId=1fbb303e-3f7e-4660-8c91-7429fec3d377&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Ст. преподаватель;Чугунов К.В.;ЭТиУР
